EAN;Référence;Magasin;Date_dispo;Quantité;;
4066749412289;HQ8750;0605;29/04/2024;1;;
4067886398696;IG6704;9914;07/04/2024;22;;
4067886398696;IG6704;9913;07/04/2024;19;;
4067886398696;IG6704;9916;07/04/2024;13;;
4067886398696;IG6704;9917;07/04/2024;13;;
4067886398696;IG6704;1118;08/03/2024;5;;
4067886398696;IG6704;1107;08/03/2024;5;;
4067886398696;IG6704;0645;07/04/2024;5;;
4067886398696;IG6704;1112;08/03/2024;4;;
4067886398696;IG6704;0606;07/04/2024;4;;
4067886398696;IG6704;0708;17/02/2024;4;;
4067886398696;IG6704;1626;18/03/2024;4;;
4067886398696;IG6704;1134;08/03/2024;4;;
4067886398696;IG6704;1132;08/03/2024;4;;
4067886398696;IG6704;1102;08/03/2024;4;;
4067886398696;IG6704;0720;17/02/2024;4;;
4067886398696;IG6704;0701;17/02/2024;3;;
4067886398696;IG6704;1210;07/04/2024;3;;
4067886398696;IG6704;0703;17/02/2024;3;;
4067886398696;IG6704;0301;17/02/2024;3;;
4067886398696;IG6704;1231;07/04/2024;3;;
4067886398696;IG6704;1115;08/03/2024;3;;
4067886398696;IG6704;9995;18/03/2024;3;;
4067886398696;IG6704;1130;08/03/2024;3;;
4067886398696;IG6704;0705;17/02/2024;3;;
4067886398696;IG6704;0632;07/04/2024;3;;
4067886398696;IG6704;1312;18/03/2024;2;;
4067886398696;IG6704;0306;17/02/2024;2;;
4067886398696;IG6704;1203;07/04/2024;2;;
4067886398696;IG6704;1806;18/03/2024;2;;
4067886398696;IG6704;0706;17/02/2024;2;;
4067886398696;IG6704;1313;18/03/2024;2;;
4067886398696;IG6704;1608;18/03/2024;2;;
4067886398696;IG6704;9992;18/03/2024;2;;
4067886398696;IG6704;1822;18/03/2024;2;;
4067886398696;IG6704;1219;07/04/2024;2;;
4067886398696;IG6704;1209;07/04/2024;2;;
4067886398696;IG6704;1314;18/03/2024;2;;
4067886398696;IG6704;9994;18/03/2024;2;;
4067886398696;IG6704;0651;07/04/2024;2;;
4067886398696;IG6704;9993;18/03/2024;3;;
4067886398696;IG6704;0321;17/02/2024;3;;
4067886398696;IG6704;1202;07/04/2024;3;;
4067886398696;IG6704;1821;18/03/2024;3;;
4067886398696;IG6704;0603;07/04/2024;3;;
4067886398696;IG6704;0641;07/04/2024;2;;
4067886398696;IG6704;0608;07/04/2024;2;;
4067886398696;IG6704;0704;17/02/2024;2;;
4067886398696;IG6704;1634;18/03/2024;2;;
4067886398696;IG6704;1607;18/03/2024;2;;
4067886398696;IG6704;0656;07/04/2024;2;;
4067886398696;IG6704;1220;07/04/2024;2;;
4067886398696;IG6704;0605;07/04/2024;2;;
4067886398696;IG6704;1809;18/03/2024;2;;
4067886398696;IG6704;0652;07/04/2024;2;;
4067886398696;IG6704;0617;07/04/2024;2;;
4067886398696;IG6704;1218;07/04/2024;2;;
4067886398696;IG6704;0618;07/04/2024;2;;
4067886398696;IG6704;0646;07/04/2024;2;;
4067886398696;IG6704;0647;07/04/2024;2;;
4067886398696;IG6704;0607;07/04/2024;2;;
4067886398696;IG6704;0699;07/04/2024;2;;
4067886398696;IG6704;0604;07/04/2024;2;;
4067886398696;IG6704;1206;07/04/2024;2;;
4067886398696;IG6704;0317;17/02/2024;2;;
4067886398696;IG6704;1211;07/04/2024;2;;
4067886398696;IG6704;1204;07/04/2024;1;;
4067886398696;IG6704;0616;07/04/2024;1;;
4067886398696;IG6704;1201;07/04/2024;1;;
4067886398696;IG6704;0702;17/02/2024;1;;
4062055561505;FU8298;9914;12/04/2024;6;;
4062055561505;FU8298;9917;12/04/2024;3;;
4062055561505;FU8298;1107;13/03/2024;1;;
4062055561505;FU8298;1118;13/03/2024;1;;
4062055561505;FU8298;0645;12/04/2024;1;;
4062055561505;FU8298;0606;12/04/2024;1;;
4062055561505;FU8298;1134;13/03/2024;1;;
4062055561505;FU8298;1102;13/03/2024;1;;
4062055561505;FU8298;0720;22/02/2024;2;;
4062055561505;FU8298;0701;22/02/2024;2;;
4062055561505;FU8298;0703;22/02/2024;2;;
4062055561505;FU8298;0301;22/02/2024;1;;
4062055561505;FU8298;1115;13/03/2024;1;;
4062055561505;FU8298;9995;23/03/2024;1;;
4062055561505;FU8298;0632;12/04/2024;1;;
4062055561505;FU8298;0705;22/02/2024;1;;
4062055561505;FU8298;1130;13/03/2024;1;;
4062055561505;FU8298;1312;23/03/2024;1;;
4062055561505;FU8298;0306;22/02/2024;1;;
4062055561505;FU8298;1806;23/03/2024;1;;
4066749412173;HQ8750;9999;29/04/2024;3;;
4066749412173;HQ8750;9914;29/04/2024;3;;
4066749412173;HQ8750;9917;29/04/2024;1;;
4066749412173;HQ8750;1120;30/03/2024;1;;
4066749412173;HQ8750;1806;09/04/2024;1;;
4066749412173;HQ8750;0706;10/03/2024;1;;
4066749412173;HQ8750;1313;09/04/2024;1;;
4066749412173;HQ8750;0315;10/03/2024;1;;
4066749412173;HQ8750;1216;29/04/2024;1;;
4066749412173;HQ8750;1608;09/04/2024;1;;
4066749412173;HQ8750;1213;29/04/2024;1;;
4066749412173;HQ8750;9994;09/04/2024;1;;
4066749412173;HQ8750;9993;09/04/2024;1;;
4066749412173;HQ8750;9996;09/04/2024;1;;
4066749412173;HQ8750;0651;29/04/2024;1;;
4066749412173;HQ8750;1202;29/04/2024;1;;
4066749412173;HQ8750;1821;09/04/2024;1;;
4066749412173;HQ8750;0323;10/03/2024;1;;
4066749412173;HQ8750;0603;29/04/2024;1;;
4066749412173;HQ8750;0608;29/04/2024;1;;
4066749412173;HQ8750;0704;10/03/2024;1;;
4066749412173;HQ8750;1634;09/04/2024;1;;
4066749412173;HQ8750;0308;10/03/2024;1;;
4066749412173;HQ8750;1607;09/04/2024;1;;
4066749412173;HQ8750;0656;29/04/2024;1;;
4066749412173;HQ8750;0605;29/04/2024;1;;
4066764364433;ID2704;9914;07/04/2024;60;;
4066764364433;ID2704;9913;07/04/2024;50;;
4066764364433;ID2704;9916;07/04/2024;34;;
4066764364433;ID2704;9917;07/04/2024;34;;
4066764364433;ID2704;1118;08/03/2024;15;;
4066764364433;ID2704;1107;08/03/2024;15;;
4066764364433;ID2704;0645;07/04/2024;13;;
4066764364433;ID2704;1112;08/03/2024;12;;
4066764364433;ID2704;0606;07/04/2024;12;;
4066764364433;ID2704;1626;18/03/2024;11;;
4066764364433;ID2704;0708;17/02/2024;11;;
4066764364433;ID2704;1134;08/03/2024;11;;
4066764364433;ID2704;1132;08/03/2024;11;;
4066764364433;ID2704;1102;08/03/2024;10;;
4066764364433;ID2704;0720;17/02/2024;10;;
4066764364433;ID2704;0701;17/02/2024;9;;
4066764364433;ID2704;1210;07/04/2024;9;;
4066764364433;ID2704;0703;17/02/2024;9;;
4066764364433;ID2704;0301;17/02/2024;9;;
4066764364433;ID2704;1231;07/04/2024;8;;
4066764364433;ID2704;1115;08/03/2024;8;;
4066764364433;ID2704;9995;18/03/2024;8;;
4066764364433;ID2704;1130;08/03/2024;8;;
4066764364433;ID2704;0705;17/02/2024;8;;
4066764364433;ID2704;0632;07/04/2024;8;;
4066764364433;ID2704;1312;18/03/2024;7;;
4066764364433;ID2704;0306;17/02/2024;7;;
4066764364433;ID2704;1806;18/03/2024;7;;
4066764364433;ID2704;1203;07/04/2024;7;;
4066764364433;ID2704;0706;17/02/2024;7;;
4066764364433;ID2704;1313;18/03/2024;7;;
4066764364433;ID2704;1608;18/03/2024;6;;
4066764364433;ID2704;9992;18/03/2024;6;;
4066764364433;ID2704;1822;18/03/2024;6;;
4066764364433;ID2704;1219;07/04/2024;6;;
4066764364433;ID2704;1209;07/04/2024;6;;
4066764364433;ID2704;1314;18/03/2024;6;;
4066764364433;ID2704;9994;18/03/2024;6;;
4066764364433;ID2704;9993;18/03/2024;6;;
4066764364433;ID2704;0651;07/04/2024;6;;
4066764364433;ID2704;0321;17/02/2024;6;;
4066764364433;ID2704;1202;07/04/2024;6;;
4066764364433;ID2704;1821;18/03/2024;6;;
4066764364433;ID2704;0603;07/04/2024;6;;
4066764364433;ID2704;0641;07/04/2024;6;;
4066764364433;ID2704;0608;07/04/2024;6;;
4066764364433;ID2704;0704;17/02/2024;5;;
4066764364433;ID2704;1634;18/03/2024;5;;
4066764364433;ID2704;1607;18/03/2024;5;;
4066764364433;ID2704;1220;07/04/2024;5;;
4066764364433;ID2704;0656;07/04/2024;5;;
4066764364433;ID2704;0605;07/04/2024;5;;
4066764364433;ID2704;1809;18/03/2024;4;;
4066764364433;ID2704;0652;07/04/2024;4;;
4066764364433;ID2704;0617;07/04/2024;4;;
4066764364433;ID2704;1218;07/04/2024;4;;
4066764364433;ID2704;0647;07/04/2024;3;;
4066764364433;ID2704;0646;07/04/2024;3;;
4066764364433;ID2704;0699;07/04/2024;3;;
4066764364433;ID2704;0607;07/04/2024;3;;
4066764364433;ID2704;0604;07/04/2024;3;;
4066764364433;ID2704;0618;07/04/2024;3;;
4066764364433;ID2704;1635;18/03/2024;3;;
4066764364433;ID2704;1206;07/04/2024;3;;
4066764364433;ID2704;0317;17/02/2024;3;;
4066764364433;ID2704;1131;08/03/2024;3;;
4066764364433;ID2704;1211;07/04/2024;3;;
4066764364433;ID2704;1204;07/04/2024;3;;
4066764364433;ID2704;1239;07/04/2024;3;;
4066764364433;ID2704;0616;07/04/2024;3;;
4066764364433;ID2704;0637;07/04/2024;3;;
4066764364433;ID2704;1201;07/04/2024;3;;
4066764364433;ID2704;1890;18/03/2024;2;;
4066764364433;ID2704;0702;17/02/2024;2;;
4066764364433;ID2704;1698;18/03/2024;2;;
4066764364433;ID2704;1697;18/03/2024;2;;
4066764364433;ID2704;1199;08/03/2024;2;;
4066764364433;ID2704;9997;18/03/2024;2;;
4066764364433;ID2704;1898;18/03/2024;2;;
4066764364433;ID2704;1250;07/04/2024;2;;
4066764364433;ID2704;0399;17/02/2024;1;;
4066764364433;ID2704;0638;07/04/2024;1;;
4066764364433;ID2704;0799;17/02/2024;1;;
4066764364433;ID2704;1237;07/04/2024;1;;
4066764364433;ID2704;1238;07/04/2024;1;;
4066764364433;ID2704;1240;07/04/2024;1;;
4066764364433;ID2704;1299;07/04/2024;1;;
4066764364433;ID2704;1390;18/03/2024;1;;
4066764364433;ID2704;1391;18/03/2024;1;;
4066764364433;ID2704;1399;18/03/2024;1;;
4066764364433;ID2704;1699;18/03/2024;1;;
4066764364433;ID2704;9991;18/03/2024;1;;
4066764364433;ID2704;1899;18/03/2024;1;;
4059811988492;B75807;9914;14/04/2024;24;;
4059811988492;B75807;9999;14/04/2024;24;;
4059811988492;B75807;9917;14/04/2024;13;;
4059811988492;B75807;1120;15/03/2024;7;;
4059811988492;B75807;9998;14/04/2024;6;;
4059811988492;B75807;1508;14/04/2024;6;;
4059811988492;B75807;1107;15/03/2024;6;;
4059811988492;B75807;1118;15/03/2024;6;;
4059811988492;B75807;0643;14/04/2024;5;;
4059811988492;B75807;0645;14/04/2024;5;;
4059811988492;B75807;0606;14/04/2024;4;;
4059811988492;B75807;0636;14/04/2024;4;;
4059811988492;B75807;1134;15/03/2024;4;;
4059811988492;B75807;1102;15/03/2024;4;;
4059811988492;B75807;0720;24/02/2024;4;;
4059811988492;B75807;0701;24/02/2024;4;;
4059811988492;B75807;0703;24/02/2024;3;;
4059811988492;B75807;1230;14/04/2024;3;;
4059811988492;B75807;0301;24/02/2024;3;;
4059811988492;B75807;0316;24/02/2024;3;;
4059811988492;B75807;1115;15/03/2024;3;;
4059811988492;B75807;9995;25/03/2024;3;;
4059811988492;B75807;1130;15/03/2024;3;;
4059811988492;B75807;0705;24/02/2024;3;;
4059811988492;B75807;0632;14/04/2024;3;;
4059811988492;B75807;1312;25/03/2024;3;;
4059811988492;B75807;0306;24/02/2024;2;;
4059811988492;B75807;1203;14/04/2024;2;;
4059811988492;B75807;1806;25/03/2024;2;;
4059811988492;B75807;0706;24/02/2024;2;;
4059811988492;B75807;1313;25/03/2024;3;;
4059811988492;B75807;0315;24/02/2024;3;;
4059811988492;B75807;1216;14/04/2024;3;;
4059811988492;B75807;1608;25/03/2024;3;;
4059811988492;B75807;1213;14/04/2024;3;;
4059811988492;B75807;9994;25/03/2024;3;;
4059811988492;B75807;9996;25/03/2024;3;;
4059811988492;B75807;9993;25/03/2024;3;;
4059811988492;B75807;0651;14/04/2024;3;;
4059811988492;B75807;1202;14/04/2024;3;;
4059811988492;B75807;1821;25/03/2024;3;;
4059811988492;B75807;0323;24/02/2024;3;;
4059811988492;B75807;0603;14/04/2024;3;;
4059811988492;B75807;0608;14/04/2024;3;;
4059811988492;B75807;0704;24/02/2024;3;;
4059811988492;B75807;1634;25/03/2024;2;;
4059811988492;B75807;0308;24/02/2024;2;;
4059811988492;B75807;1607;25/03/2024;2;;
4059811988492;B75807;0656;14/04/2024;2;;
4059811988492;B75807;0605;14/04/2024;2;;
4059811988492;B75807;1214;14/04/2024;2;;
4059811988492;B75807;1809;25/03/2024;2;;
4059811988492;B75807;0652;14/04/2024;2;;
4059811988492;B75807;0721;24/02/2024;2;;
4059811988492;B75807;1218;14/04/2024;2;;
4059811988492;B75807;1215;14/04/2024;2;;
4059811988492;B75807;0604;14/04/2024;2;;
4059811988492;B75807;0607;14/04/2024;2;;
4059811988492;B75807;0699;14/04/2024;2;;
4059811988492;B75807;1206;14/04/2024;2;;
4059811988492;B75807;1211;14/04/2024;2;;
4059811988492;B75807;0314;24/02/2024;2;;
4059811988492;B75807;1204;14/04/2024;1;;
4059811988492;B75807;1201;14/04/2024;1;;
4059811988492;B75807;1229;14/04/2024;1;;
4059811988492;B75807;0322;24/02/2024;1;;
4059811988492;B75807;0702;24/02/2024;1;;
4064037252951;FX7520;9999;15/04/2024;1;;
4064037252951;FX7520;9914;15/04/2024;1;;
4064037252951;FX7520;9917;15/04/2024;1;;
4064037252951;FX7520;1120;16/03/2024;1;;
4064037252951;FX7520;1508;15/04/2024;1;;
4064037252951;FX7520;9998;15/04/2024;1;;
4064037252951;FX7520;1107;16/03/2024;1;;
4064037252951;FX7520;1118;16/03/2024;1;;
4064037252951;FX7520;0643;15/04/2024;1;;
4064037252951;FX7520;0645;15/04/2024;1;;
4064037252951;FX7520;0606;15/04/2024;1;;
4064037252951;FX7520;0636;15/04/2024;1;;
4064037252951;FX7520;1134;16/03/2024;1;;
4064037252951;FX7520;1102;16/03/2024;1;;
4064037252951;FX7520;0720;25/02/2024;1;;
4064037252951;FX7520;0701;25/02/2024;1;;
4064037252951;FX7520;0703;25/02/2024;1;;
4064037252951;FX7520;0301;25/02/2024;1;;
4064037252951;FX7520;1230;15/04/2024;1;;
4064037252951;FX7520;0316;25/02/2024;1;;
4064037252951;FX7520;1115;16/03/2024;1;;
4064037252951;FX7520;9995;26/03/2024;1;;
4064037252951;FX7520;0632;15/04/2024;1;;
4064037252951;FX7520;1130;16/03/2024;1;;
4064037252951;FX7520;0705;25/02/2024;1;;
4064037252951;FX7520;1312;26/03/2024;1;;
4064037252951;FX7520;0306;25/02/2024;1;;
4064037252951;FX7520;1203;15/04/2024;1;;
4064037252951;FX7520;1806;26/03/2024;1;;
4064037252951;FX7520;0706;25/02/2024;1;;
4064037252951;FX7520;0315;25/02/2024;1;;
4064037252951;FX7520;1313;26/03/2024;1;;
4064037252951;FX7520;1216;15/04/2024;1;;
4064037252951;FX7520;1608;26/03/2024;1;;
4064037252951;FX7520;1213;15/04/2024;1;;
4064037252951;FX7520;9994;26/03/2024;1;;
4064037252951;FX7520;9996;26/03/2024;1;;
4064037252951;FX7520;0651;15/04/2024;1;;
4064037252951;FX7520;9993;26/03/2024;1;;
4064037252951;FX7520;1821;26/03/2024;1;;
4064037252951;FX7520;1202;15/04/2024;1;;
4064037252951;FX7520;0323;25/02/2024;1;;
4064037252951;FX7520;0603;15/04/2024;1;;
4064037252951;FX7520;0608;15/04/2024;1;;
4064037252951;FX7520;0704;25/02/2024;1;;
4064037252951;FX7520;1634;26/03/2024;1;;
4064037252951;FX7520;0308;25/02/2024;1;;
4064037252951;FX7520;1607;26/03/2024;1;;
4064037252951;FX7520;0656;15/04/2024;1;;
4064037252951;FX7520;0605;15/04/2024;1;;
4066748973644;HQ6912;9914;14/04/2024;6;;
4066748973644;HQ6912;9917;14/04/2024;3;;
4066748973644;HQ6912;1118;15/03/2024;1;;
4066748973644;HQ6912;1107;15/03/2024;1;;
4066748973644;HQ6912;0645;14/04/2024;1;;
4066748973644;HQ6912;0606;14/04/2024;1;;
4066748973644;HQ6912;1134;15/03/2024;1;;
4066748973644;HQ6912;1102;15/03/2024;2;;
4066748973644;HQ6912;0720;24/02/2024;2;;
4066748973644;HQ6912;0701;24/02/2024;2;;
4066758973696;IF0641;9999;16/04/2024;1;;
4066758973696;IF0641;9914;16/04/2024;1;;
4066758973696;IF0641;9917;16/04/2024;1;;
4066758973696;IF0641;1120;17/03/2024;1;;
4066758973696;IF0641;9998;16/04/2024;1;;
4066758973696;IF0641;1508;16/04/2024;1;;
4066758973696;IF0641;1107;17/03/2024;1;;
4066758973696;IF0641;1118;17/03/2024;1;;
4066758973696;IF0641;0643;16/04/2024;1;;
4066758973696;IF0641;0645;16/04/2024;1;;
4066748357758;HP2519;9914;23/04/2024;8;;
4066748357758;HP2519;9913;23/04/2024;6;;
4066748357758;HP2519;9916;23/04/2024;4;;
4066748357758;HP2519;9917;23/04/2024;4;;
4066748357758;HP2519;1118;24/03/2024;2;;
4066748357758;HP2519;1107;24/03/2024;2;;
4066748357758;HP2519;0645;23/04/2024;1;;
4066748357758;HP2519;1112;24/03/2024;1;;
4066748357758;HP2519;0606;23/04/2024;1;;
4066748357758;HP2519;0708;04/03/2024;1;;
4066748357758;HP2519;1626;03/04/2024;1;;
4066748357758;HP2519;1134;24/03/2024;1;;
4066748357758;HP2519;1132;24/03/2024;1;;
4066748357758;HP2519;1102;24/03/2024;1;;
4066748357758;HP2519;0720;04/03/2024;1;;
4066748357758;HP2519;0701;04/03/2024;1;;
4066748357758;HP2519;1210;23/04/2024;1;;
4066748357758;HP2519;0703;04/03/2024;2;;
4066748357758;HP2519;0301;04/03/2024;2;;
4066748357758;HP2519;1231;23/04/2024;2;;
4066748357758;HP2519;1115;24/03/2024;2;;
4066748357758;HP2519;9995;03/04/2024;2;;
4066748357758;HP2519;0632;23/04/2024;2;;
4066748357758;HP2519;0705;04/03/2024;2;;
4066748357758;HP2519;1130;24/03/2024;2;;
4066748357758;HP2519;1312;03/04/2024;2;;
4066748357758;HP2519;0306;04/03/2024;2;;
4066748357758;HP2519;1203;23/04/2024;1;;
4066748357758;HP2519;1806;03/04/2024;1;;
4066748357758;HP2519;0706;04/03/2024;1;;
4066765242877;IE5897;9914;12/04/2024;1;;
4066765242877;IE5897;9999;12/04/2024;1;;
4066765242877;IE5897;9917;12/04/2024;1;;
4066765242877;IE5897;1120;13/03/2024;1;;
4066765242877;IE5897;1508;12/04/2024;1;;
4066765242877;IE5897;9998;12/04/2024;1;;
4066765242877;IE5897;1118;13/03/2024;1;;
4066765242877;IE5897;1107;13/03/2024;1;;
4066765242877;IE5897;0643;12/04/2024;1;;
4066765242877;IE5897;0645;12/04/2024;1;;
4066765242877;IE5897;0606;12/04/2024;1;;
4066765242877;IE5897;0636;12/04/2024;1;;
4066765242877;IE5897;1134;13/03/2024;1;;
4066765242877;IE5897;1102;13/03/2024;1;;
4066765242877;IE5897;0720;22/02/2024;1;;
4066765242877;IE5897;0701;22/02/2024;1;;
4066765242877;IE5897;0703;22/02/2024;1;;
4066765242877;IE5897;1230;12/04/2024;1;;
4066765242877;IE5897;0301;22/02/2024;1;;
4066765242877;IE5897;0316;22/02/2024;1;;
4067886781788;IE0872;9914;14/04/2024;2;;
4067886781788;IE0872;9999;14/04/2024;2;;
4067886781788;IE0872;9917;14/04/2024;1;;
4067886781788;IE0872;0701;24/02/2024;1;;
4067886781788;IE0872;0703;24/02/2024;1;;
4067886781788;IE0872;0301;24/02/2024;1;;
4067886781788;IE0872;1230;14/04/2024;1;;
4067886781788;IE0872;0316;24/02/2024;1;;
4067886781788;IE0872;1115;15/03/2024;1;;
4067886781788;IE0872;9995;25/03/2024;1;;
4067886781788;IE0872;0632;14/04/2024;1;;
4067886781788;IE0872;0705;24/02/2024;1;;
4067886781788;IE0872;1130;15/03/2024;1;;
4067886781788;IE0872;1312;25/03/2024;1;;
4067886781788;IE0872;0306;24/02/2024;1;;
4067886781788;IE0872;1806;25/03/2024;1;;
4067886781788;IE0872;1203;14/04/2024;1;;
4067886781788;IE0872;0706;24/02/2024;1;;
4067886783799;IE0872;9999;14/04/2024;1;;
4067886783799;IE0872;9914;14/04/2024;1;;
4067886783799;IE0872;9917;14/04/2024;1;;
4067886783799;IE0872;1120;15/03/2024;1;;
4067886783799;IE0872;1508;14/04/2024;1;;
4067886783799;IE0872;9998;14/04/2024;1;;
4067886783799;IE0872;1107;15/03/2024;1;;
4067886783799;IE0872;1118;15/03/2024;1;;
4067886783799;IE0872;0643;14/04/2024;1;;
4067886783799;IE0872;0645;14/04/2024;1;;
4067886783799;IE0872;0606;14/04/2024;1;;
4067886783799;IE0872;0636;14/04/2024;1;;
4067886783799;IE0872;1134;15/03/2024;1;;
4067886783799;IE0872;1102;15/03/2024;1;;
4067886783799;IE0872;0720;24/02/2024;1;;
4067886783799;IE0872;0701;24/02/2024;1;;
4067886783799;IE0872;0703;24/02/2024;1;;
4067886783799;IE0872;0301;24/02/2024;1;;
4067886783799;IE0872;1230;14/04/2024;1;;
4067886783799;IE0872;0316;24/02/2024;1;;
4067886783799;IE0872;1115;15/03/2024;1;;
4067886783799;IE0872;9995;25/03/2024;1;;
4067886783799;IE0872;1130;15/03/2024;1;;
4067886783799;IE0872;0705;24/02/2024;1;;
4067886783799;IE0872;0632;14/04/2024;1;;
4067886783799;IE0872;1312;25/03/2024;1;;
4067886783799;IE0872;0306;24/02/2024;1;;
4067886783799;IE0872;1203;14/04/2024;1;;
4067886783799;IE0872;1806;25/03/2024;1;;
4067886783799;IE0872;0706;24/02/2024;1;;
4066759436589;ID0492;9999;12/04/2024;8;;
4066759436589;ID0492;9914;12/04/2024;8;;
4066759436589;ID0492;9917;12/04/2024;5;;
4066759436589;ID0492;1120;13/03/2024;2;;
4066759436589;ID0492;1508;12/04/2024;2;;
4066759436589;ID0492;9998;12/04/2024;3;;
4066759436589;ID0492;1107;13/03/2024;3;;
4066759436589;ID0492;1118;13/03/2024;3;;
4066759436589;ID0492;0643;12/04/2024;3;;
4066759436589;ID0492;0645;12/04/2024;3;;
4057283999978;BB2502;9914;23/04/2024;1;;
4057283999978;BB2502;9999;23/04/2024;1;;
4057283999978;BB2502;0652;23/04/2024;1;;
4057283999978;BB2502;0721;04/03/2024;1;;
4057283999978;BB2502;1218;23/04/2024;1;;
4057283999978;BB2502;1215;23/04/2024;1;;
4057283999978;BB2502;1635;03/04/2024;1;;
4057283999978;BB2502;0604;23/04/2024;1;;
4057283999978;BB2502;0607;23/04/2024;1;;
4057283999978;BB2502;1206;23/04/2024;1;;
4059809047071;B75806;9914;15/04/2024;13;;
4059809047071;B75806;9999;15/04/2024;13;;
4059809047071;B75806;9917;15/04/2024;7;;
4059809047071;B75806;1120;16/03/2024;4;;
4059809047071;B75806;1508;15/04/2024;3;;
4059809047071;B75806;9998;15/04/2024;3;;
4059809047071;B75806;1107;16/03/2024;3;;
4059809047071;B75806;1118;16/03/2024;3;;
4059809047071;B75806;0643;15/04/2024;3;;
4059809047071;B75806;0645;15/04/2024;3;;
4059809047071;B75806;0606;15/04/2024;2;;
4059809047071;B75806;0636;15/04/2024;2;;
4059809047071;B75806;1134;16/03/2024;2;;
4059809047071;B75806;1102;16/03/2024;2;;
4059809047071;B75806;0720;25/02/2024;2;;
4059809047071;B75806;0701;25/02/2024;2;;
4059809047071;B75806;0703;25/02/2024;2;;
4059809047071;B75806;0301;25/02/2024;2;;
4059809047071;B75806;1230;15/04/2024;2;;
4059809047071;B75806;0316;25/02/2024;1;;
4059809047071;B75806;1115;16/03/2024;1;;
4059809047071;B75806;9995;26/03/2024;1;;
4059809047071;B75806;0705;25/02/2024;1;;
4059809047071;B75806;0632;15/04/2024;1;;
4059809047071;B75806;1130;16/03/2024;1;;
4059809047071;B75806;1312;26/03/2024;1;;
4059809047071;B75806;0306;25/02/2024;1;;
4059809047071;B75806;1806;26/03/2024;1;;
4059809047071;B75806;1203;15/04/2024;1;;
4059809047071;B75806;0706;25/02/2024;2;;
4059809047071;B75806;1313;26/03/2024;2;;
4059809047071;B75806;0315;25/02/2024;2;;
4059809047071;B75806;1216;15/04/2024;2;;
4059809047071;B75806;1608;26/03/2024;2;;
4059809047071;B75806;1213;15/04/2024;2;;
4059809047071;B75806;9994;26/03/2024;2;;
4059809047071;B75806;0651;15/04/2024;2;;
4059809047071;B75806;9993;26/03/2024;2;;
4059809047071;B75806;9996;26/03/2024;2;;
4059809047071;B75806;1202;15/04/2024;2;;
4059809047071;B75806;1821;26/03/2024;2;;
4059809047071;B75806;0323;25/02/2024;2;;
4059809047071;B75806;0603;15/04/2024;2;;
4059809047071;B75806;0608;15/04/2024;2;;
4059809047071;B75806;0704;25/02/2024;2;;
4059809047071;B75806;1634;26/03/2024;2;;
4059809047071;B75806;0308;25/02/2024;2;;
4059809047071;B75806;1607;26/03/2024;1;;
4059809047071;B75806;0656;15/04/2024;1;;
4059809047071;B75806;0605;15/04/2024;1;;
4059809047071;B75806;1214;15/04/2024;1;;
4059809047071;B75806;1809;26/03/2024;1;;
4059809047071;B75806;0652;15/04/2024;1;;
4059809047071;B75806;0721;25/02/2024;1;;
4059809047071;B75806;1218;15/04/2024;1;;
4059809047071;B75806;1215;15/04/2024;1;;
4059809047071;B75806;0604;15/04/2024;1;;
4059809047071;B75806;0607;15/04/2024;1;;
4059809047071;B75806;1206;15/04/2024;1;;
4059809047071;B75806;0699;15/04/2024;1;;
4059809047071;B75806;1211;15/04/2024;1;;
4059809047071;B75806;0314;25/02/2024;1;;
4059809047071;B75806;1204;15/04/2024;1;;
4059809047071;B75806;1201;15/04/2024;1;;
4059809047071;B75806;1229;15/04/2024;1;;
4059809047071;B75806;0322;25/02/2024;1;;
4059809047071;B75806;0702;25/02/2024;1;;
4066765242983;IE5897;9914;12/04/2024;19;;
4066765242983;IE5897;9999;12/04/2024;19;;
4066765242983;IE5897;9917;12/04/2024;11;;
4066765242983;IE5897;1120;13/03/2024;6;;
4066765242983;IE5897;1508;12/04/2024;5;;
4066765242983;IE5897;9998;12/04/2024;5;;
4066765242983;IE5897;1118;13/03/2024;5;;
4066765242983;IE5897;1107;13/03/2024;5;;
4066765242983;IE5897;0643;12/04/2024;4;;
4066765242983;IE5897;0645;12/04/2024;4;;
4066765242983;IE5897;0606;12/04/2024;4;;
4066765242983;IE5897;0636;12/04/2024;4;;
4066765242983;IE5897;1134;13/03/2024;4;;
4066765242983;IE5897;1102;13/03/2024;4;;
4066765242983;IE5897;0720;22/02/2024;4;;
4066765242983;IE5897;0701;22/02/2024;4;;
4066765242983;IE5897;0703;22/02/2024;4;;
4066765242983;IE5897;0301;22/02/2024;3;;
4066765242983;IE5897;1230;12/04/2024;3;;
4066765242983;IE5897;0316;22/02/2024;3;;
4067886356535;IG6705;9999;07/04/2024;18;;
4067886356535;IG6705;9914;07/04/2024;18;;
4067886356535;IG6705;9917;07/04/2024;10;;
4067886356535;IG6705;1120;08/03/2024;5;;
4067886356535;IG6705;9998;07/04/2024;5;;
4067886356535;IG6705;1508;07/04/2024;5;;
4067886356535;IG6705;1118;08/03/2024;4;;
4067886356535;IG6705;1107;08/03/2024;4;;
4067886356535;IG6705;0643;07/04/2024;4;;
4067886356535;IG6705;0645;07/04/2024;4;;
4067886356535;IG6705;0606;07/04/2024;3;;
